t,metric,outcome,dsdt,adaptive_threshold,spike_candidate,persistence,deviation,slope,recovery_lag,gv_signal,warning
186,1.02353016640504,recoverable,0.02308573526115043,0.05450007670985696,0,0.0,0.026328559537672103,0.0017253231416282635,0.0,0.05080223620256282,0
187,1.0136102194926628,recoverable,-0.009919946912377187,0.04612871751725827,0,0.0,0.015417041357125405,0.0017486063539313764,0.0,0.043037695388608826,0
188,1.00765200535456,recoverable,-0.005958214138102935,0.04612871751725827,0,0.0,0.010306465406403897,0.002224035984337072,0.0,0.047762496772870214,0
189,0.9887285721329352,recoverable,-0.018923433221624708,0.05011756694853893,0,0.0,0.008688742363819668,0.0012112761026422166,0.0,0.028319526620424647,0
190,0.9723606255998708,recoverable,-0.016367946533064393,0.04594992592763345,0,0.0,0.024838105608628647,-0.001108988805798131,0.0,0.018628579206471485,0
191,1.018990598634706,recoverable,0.04662997303483529,0.04594992592763345,1,0.0625,0.021383731693432995,-0.0007468099012882532,0.0,0.21103779877007475,0
192,1.0193289426844174,recoverable,0.0003383440497113366,0.04287440725734702,0,0.0625,0.022015959120034734,0.000797884421141088,0.0,0.04587388892056563,0
193,0.9971858320175332,recoverable,-0.022143110666884236,0.04594992592763345,0,0.0625,0.0010026954824212675,-0.00018937047357176057,0.0,0.01575202161181595,0
194,1.0108376768320704,recoverable,0.013651844814537184,0.04826087532093452,0,0.0625,0.01214887887221261,-0.0002704829106228453,0.0,0.024111659154159457,0
195,1.015628861077708,recoverable,0.004791184245637625,0.04950846702605697,0,0.0625,0.015997732712636825,-2.6783809490856745e-05,0.0,0.02699829953447762,0
196,1.0166236890532996,recoverable,0.0009948279755915834,0.03950720703231076,0,0.0625,0.01526442473690004,0.0016261739570069416,0.0,0.05571944977879997,0
197,1.0184276694649297,recoverable,0.0018039804116301017,0.03256934022067881,0,0.0625,0.016944100639204818,0.0027999157378804595,0.0,0.07810655876125189,0
198,0.9908876469867772,recoverable,-0.02754002247815246,0.031403768557132616,0,0.0625,0.010307806017543553,0.0020158668656204224,0.0,0.059016458094325264,0
199,1.0302994596532944,recoverable,0.039411812666517165,0.040672778695856955,0,0.0625,0.028141652556725516,0.0023231953587927916,0.0,0.07792375587581438,0
200,0.9750681388342858,recoverable,-0.05523132081900861,0.050674038689603164,0,0.0625,0.026760147205056373,-0.001977179628492376,0.0,0.03507011040379228,0
201,1.017234461539873,recoverable,0.04216632270558718,0.055574497891468025,0,0.0625,0.015134882891199908,-0.0009017268505374204,0.0,0.02635116216839993,0
202,1.0098786415806151,recoverable,-0.0073558199592578255,0.050674038689603164,0,0.0625,0.007090243312929845,-0.00018365783559346204,0.0,0.020317682484697383,0
203,1.01747238227049,recoverable,0.00759374068987495,0.04140559687681634,0,0.0625,0.014006302454790731,-0.00041304305652375484,0.0,0.025504726841093048,0
204,1.0375801661419348,recoverable,0.02010778387144474,0.05232018763155678,0,0.0625,0.03212257359338322,0.0011185853425277848,0.0,0.059226466360537536,0
205,1.029688909467573,recoverable,-0.007891256674361857,0.0515873694505974,0,0.0625,0.02243095142996343,0.0022150424568097462,0.0,0.071693977795048,0
206,0.9770964618562136,recoverable,-0.052592447611359394,0.04811084839375014,0,0.0625,0.028507690339736214,0.00033871764654350026,0.0,0.04247768539258516,0
207,0.9662265683946428,recoverable,-0.010869893461570745,0.04811084839375014,0,0.0,0.0385898725508208,-0.0015311271772501707,0.0,0.028942404413115602,0
208,1.016337781181076,recoverable,0.05011121278643327,0.05662346902314747,0,0.0,0.011171201100480532,-0.0018708940012935663,0.0,0.0083784008253604,0
209,0.9796997516824816,recoverable,-0.036638029498594515,0.06187431218152342,0,0.0,0.024812680410708388,-0.0018901310953022082,0.0,0.01860951030803129,0
210,0.9997518922270496,recoverable,0.020052140544568053,0.06791446118673458,0,0.0,0.00504636640888334,-0.0038843733297130516,0.0,0.0037847748066625053,0
211,1.0167945495401038,recoverable,0.01704265731305421,0.06300641536378791,0,0.0,0.011097831939275826,-0.002437124904769784,0.0,0.00832337395445687,0
212,0.9671240529762882,recoverable,-0.049670496563815614,0.06791446118673458,0,0.0,0.037056744662785746,-0.0041842320230181945,0.0,0.027792558497089306,0
213,0.9578003909138104,recoverable,-0.009323662062477811,0.06393136158130833,0,0.0,0.04517499815874659,-0.0054154157095396,0.0,0.033881248619059945,0
214,1.0051859804067445,recoverable,0.04738558949293403,0.06893015388032511,0,0.0,0.0019367628885154087,-0.0019981150885721197,0.0,0.0014525721663865563,0
215,1.000887717792266,recoverable,-0.004298262614478521,0.0658790323672708,0,0.0,0.0023762759475758344,0.0010513078628322857,0.0,0.02070574849166302,0
216,0.9950839385723615,recoverable,-0.005803779219904381,0.06247972876952282,0,0.0,0.007231847573057504,0.0006271032181550186,0.0,0.01671174360658346,0
217,1.0007706952754043,recoverable,0.00568675670304275,0.06247972876952282,0,0.0,0.0011171067294395431,-0.0004296042821718696,0.0,0.0008378300470796574,0
218,0.9827896878526544,recoverable,-0.017981007422749884,0.05748093647050603,0,0.0,0.01826937023545938,0.0004549368240738893,0.0,0.021890890509924543,0
219,0.9697301118545578,recoverable,-0.013059575998096595,0.04661915398524933,0,0.0,0.03069566422427661,-0.0014087543230776644,0.0,0.023021748168207457,0
