t,metric,outcome,rolling_var,var_z,variance_breach,deviation,deviation_norm,slope,slope_norm,persistence,recovery_failure,recovery_failure_persist,gv_composite,early_warning
151,1.267365565106464,irreversible,0.000604210344323602,-0.8515032493386083,0,0.07315827309583978,0.3048261378993324,0.004501543264265947,0.4501543264265947,0.0,0,0.0,0.12848837654385567,0
152,1.2608616416880452,irreversible,0.0006063655503530912,-0.8333824471210283,0,0.06264807459827404,0.26103364415947516,0.004657940044818768,0.46579400448187674,0.0,0,0.0,0.12207582950417654,0
153,1.243524073494266,irreversible,0.00045134674184758286,-1.1982548444504428,0,0.041792982136508394,0.17413742556878498,0.0030179509593288513,0.3017950959328851,0.0,0,0.0,0.08009674950368975,0
154,1.243271382451117,irreversible,0.0003890837284541619,-1.3760402447344526,0,0.03828512191210165,0.15952134130042353,0.0018546922021942323,0.18546922021942322,0.0,0,0.0,0.05972465129299819,0
155,1.2852849200008898,irreversible,0.00046809791512715456,-1.1627010911417093,0,0.07610941253740733,0.3171225522391972,0.003472584882136365,0.34725848821363653,0.0,0,0.0,0.11551328367988492,0
156,1.2676020707844753,irreversible,0.0004967890688643599,-1.077996557451445,0,0.05433604279179849,0.22640017829916037,0.004090517878288435,0.4090517878288435,0.0,0,0.0,0.10663780383415859,0
157,1.2850592785678765,irreversible,0.0005707018749077315,-0.7492705684467831,0,0.06764397876518502,0.28184991152160427,0.004975417218100753,0.4975417218100753,0.0,0,0.0,0.13100124057583215,0
158,1.2911501716511318,irreversible,0.0006699153415915626,-0.29809939457972495,0,0.06881485586653957,0.28672856611058156,0.004198703327061075,0.4198703327061075,0.0,0,0.0,0.12032626312803245,0
159,1.248915996721983,irreversible,0.0006089663591756602,-0.503975775209564,0,0.023568453497146535,0.09820188957144389,0.002201154179489392,0.22011541794893918,0.0,0,0.0,0.052657690606629656,0
160,1.2693689184200083,irreversible,0.0005498411836050482,-0.7116722731188483,0,0.039242141791679064,0.1635089241319961,0.0016983151210767397,0.16983151210767397,0.0,0,0.0,0.05817651164255032,0
161,1.273347050945749,irreversible,0.0004990110407091229,-0.885255151846695,0,0.03881889336338573,0.1617453890141072,0.002160961405381815,0.21609614053818146,0.0,0,0.0,0.06476349888354865,0
162,1.2782845110348582,irreversible,0.00047277529745291884,-0.9988639219179898,0,0.04049491254045723,0.16872880225190512,0.002386825941327982,0.23868259413279821,0.0,0,0.0,0.06954814957030075,0
163,1.28200465041985,irreversible,0.00041598548818416856,-1.2524636973723848,0,0.04033004420682995,0.16804185086179146,0.001448582996302992,0.1448582996302992,0.0,0,0.0,0.055337115116903174,0
164,1.2814905654475366,irreversible,0.0003868229159445052,-1.36784290686615,0,0.03673502299930198,0.15306259583042492,-9.78252216799757e-07,0.0,0.0,0,0.0,0.030612519166084984,0
165,1.286269280476421,irreversible,0.00038498923600791294,-1.3404761365621451,0,0.03846164129677976,0.16025683873658234,0.0011477573617763128,0.11477573617763127,0.0,0,0.0,0.04926772817396116,0
166,1.2669354328347662,irreversible,0.0003683939041301647,-1.34623229523814,0,0.01731872296355097,0.07216134568146237,5.113121148753319e-05,0.005113121148753319,0.0,0,0.0,0.015199237308605472,0
167,1.2934172839374924,irreversible,0.000371262516515299,-1.2698992924560513,0,0.04106067080159148,0.1710861283399645,0.0015708639790251648,0.15708639790251647,0.0,0,0.0,0.05778018535337037,0
168,1.2916988146025368,irreversible,0.00026512561741970955,-1.5623859890019878,0,0.03696480597849505,0.15402002491039604,0.003301612438453545,0.3301612438453545,0.0,0,0.0,0.08032819155888238,0
169,1.3123765689475957,irreversible,0.00031300544491659834,-1.282061601031082,0,0.05420710699312381,0.22586294580468255,0.003337976528076416,0.33379765280764156,0.0,0,0.0,0.09524223708208274,0
170,1.311558315495564,irreversible,0.0003529695427810993,-1.0579821341495066,0,0.0498734150232536,0.20780589593022333,0.003924017667146319,0.3924017667146319,0.0,0,0.0,0.10042144419323945,0
171,1.3363961365481547,irreversible,0.000512884120894851,-0.413670968373178,0,0.07052580113765128,0.29385750474021366,0.005618671249279113,0.5618671249279114,0.0,0,0.0,0.14305156968722943,0
172,1.3483490745557862,irreversible,0.0007051580436284797,0.36307473226047965,0,0.07817812359732756,0.32574218165553154,0.0075302359334969695,0.7530235933496969,0.0,0,0.0,0.20403588478073797,0
173,1.3499649885416825,irreversible,0.000803810498898234,0.7824943423381477,0,0.0752659113054015,0.31360796377250627,0.008928683236297535,0.8928683236297535,0.0,0,0.0,0.2525442943231177,0
174,1.359598533881355,irreversible,0.0009014032645072529,1.1956087923942722,0,0.08047366815938828,0.3353069506641178,0.00999456264284307,0.999456264284307,0.0,1,0.0625,0.3117554578036319,0
175,1.3659390574306731,irreversible,0.001124347488368407,2.053469114043204,1,0.08252148018183258,0.34383950075763575,0.010778106536624811,1.0,0.0625,1,0.125,0.3998192654403275,0
176,1.367598523443081,irreversible,0.001275482634249011,2.500325894653081,1,0.08010687886657508,0.3337786619440628,0.009397549316133567,0.9397549316133567,0.125,1,0.1875,0.4456886788917504,0
177,1.381613141681379,irreversible,0.0015259067211967714,3.019637397896373,1,0.08937235374803998,0.3723848072834999,0.00932672388387291,0.9326723883872909,0.1875,1,0.25,0.5144412052788202,0
178,1.386318577041944,irreversible,0.0017784961681501254,3.149285378582155,1,0.08845318170745964,0.36855492378108184,0.008328953239932164,0.8328953239932164,0.25,1,0.3125,0.5329692389682099,0
179,1.409067950440302,irreversible,0.001945308899562789,2.9818955847535946,1,0.10580693644085315,0.44086223517022144,0.0088036682535797,0.88036682535797,0.3125,1,0.375,0.5675950126058537,0
180,1.412695470708934,irreversible,0.002158423471347774,2.860084118909842,1,0.10411787246553694,0.4338244686064039,0.008249681033651018,0.8249681033651017,0.375,1,0.4375,0.5741768320053204,0
181,1.4301033046174907,irreversible,0.0024415264414493635,2.819223101277542,1,0.11610111505705945,0.48375464607108104,0.009075161852078453,0.9075161852078453,0.4375,1,0.5,0.6186264356580745,0
182,1.4099495658402073,irreversible,0.00248420439132671,2.4773375359305456,1,0.09097777880803726,0.3790740783668219,0.008462365900504342,0.8462365900504343,0.5,1,0.5625,0.5890779853188256,0
183,1.451225425173334,irreversible,0.002792478218614528,2.5165258270859776,1,0.12533025975186174,0.5222094156327572,0.009462035435440122,0.9462035435440121,0.5625,1,0.625,0.6604992594500089,0
184,1.4339802609692671,irreversible,0.0028122236554485253,2.2354011857463805,1,0.10172813293052307,0.4238672205438461,0.00893589677423354,0.893589677423354,0.625,1,0.6875,0.637858408989871,0
185,1.4413599170579363,irreversible,0.0028073312824556155,1.9963872931798239,1,0.10390528911729047,0.4329387046553769,0.00833338968675238,0.833338968675238,0.6875,1,0.75,0.6385626786023486,0
186,1.455777789537171,irreversible,0.002592584193737418,1.6028496383795632,0,0.11205063763810208,0.4668776568254253,0.007713750836817113,0.7713750836817113,0.6875,1,0.8125,0.6173210538015963,0
187,1.456048135863503,irreversible,0.0024822798766364383,1.3717630229967386,0,0.10662135538791317,0.4442556474496382,0.006974326443670193,0.6974326443670192,0.6875,1,0.875,0.5945740992161761,0
188,1.474014133613207,irreversible,0.002349510815095759,1.1461640726071185,0,0.11849188773888142,0.49371619891200585,0.006626318901125108,0.6626318901125108,0.6875,1,0.9375,0.5925068856283576,0
189,1.4655791652655394,irreversible,0.0022032185540861865,0.926401843899952,0,0.10283481377309522,0.4284783907212301,0.006271870625915945,0.6271870625915944,0.6875,1,1.0,0.5678202978115532,0
190,1.4621093430176386,irreversible,0.0019128534999813197,0.5715135968205105,0,0.09294031070527353,0.3872512946053064,0.005285009581454377,0.5285009581454377,0.6875,1,1.0,0.5194228024157705,0
191,1.4688711906939378,irreversible,0.0017729249025869712,0.38041188509835006,0,0.09318468705663308,0.38826952940263776,0.005228542824649769,0.5228542824649769,0.625,1,1.0,0.4895043257572991,0
192,1.5041342069514707,irreversible,0.001863885270548955,0.43573240729814816,0,0.12091938011694547,0.5038307504872728,0.00528201696248035,0.528201696248035,0.5625,1,1.0,0.501745147913099,0
193,1.4875570967778204,irreversible,0.001740379923056566,0.2559901643834603,0,0.09749052173136286,0.40621050721401186,0.006041377032910871,0.6041377032910871,0.5,1,1.0,0.4651477686781411,0
194,1.471423936950421,irreversible,0.0015339341355135319,-0.02169006243245356,0,0.07502624952053383,0.3126093730022243,0.004330685055460855,0.43306850554608545,0.4375,0,0.9375,0.37748215043235767,0
195,1.490781540736997,irreversible,0.0013900023294967584,-0.23593432561297475,0,0.08756677796509083,0.3648615748545451,0.0037139767088728744,0.3713976708872874,0.375,1,0.9375,0.36305696560400214,0
196,1.4687880211138422,irreversible,0.0011132804324086932,-0.6182199164190104,0,0.05884483873263324,0.2451868280526385,0.002259763352012605,0.22597633520126048,0.3125,0,0.875,0.2923088158907168,0
197,1.5202764786848078,irreversible,0.0011050759731202817,-0.6819844634971299,0,0.10277132314535509,0.42821384643897953,0.0034743346289401503,0.347433462894015,0.25,1,0.875,0.3315077887218981,0
198,1.4717914461379786,irreversible,0.0008650263973024907,-1.0548296406107471,0,0.04828320288067789,0.20118001200282454,0.0024634755827323738,0.24634755827323737,0.1875,0,0.8125,0.24593813614155052,0
199,1.5030725052379708,irreversible,0.0008127917790204098,-1.1861894846956216,0,0.07320773077099085,0.30503221154579524,0.002623466566985445,0.26234665669854446,0.125,0,0.75,0.2441084408139407,0
200,1.5053720947976237,irreversible,0.0007455078122593496,-1.335296351963214,0,0.06904686102057522,0.2876952542523968,0.002223103498905933,0.2223103498905933,0.0625,0,0.6875,0.20963560333406836,0
201,1.4769730160026082,irreversible,0.0006693709637768261,-1.4679722405120679,0,0.035961886243744745,0.14984119268226978,0.00020009262309406158,0.020009262309406157,0.0,0,0.625,0.1267196278828649,0
202,1.504993012917294,irreversible,0.0005186409877614721,-1.6530728126764822,0,0.05876041854637992,0.24483507727658302,0.0019581090227228566,0.19581090227228565,0.0,0,0.5625,0.16271365079615946,0
203,1.5175485686450914,irreversible,0.0005652162988501581,-1.5512109640351996,0,0.06572985493739725,0.27387439557248855,0.0032854234690690297,0.328542346906903,0.0,0,0.5,0.17905623115053315,0
204,1.5121123566603576,irreversible,0.0005032607767442625,-1.5801286792657372,0,0.055209848860029886,0.2300410369167912,0.0028771402808785694,0.28771402808785695,0.0,0,0.4375,0.15479031159653678,0
205,1.511988289845267,irreversible,0.00044661114535772984,-1.570482776382169,0,0.05021747429778611,0.20923947624077546,0.0032594037647890386,0.32594037647890384,0.0,0,0.375,0.14698895171999066,0
206,1.5258018501487098,irreversible,0.0004646675626173603,-1.4603517095672818,0,0.058757590377708,0.24482329324045002,0.0026718480284555384,0.26718480284555385,0.0,0,0.3125,0.13591737907492307,0
207,1.5180302608291223,irreversible,0.00043694807610248634,-1.399909773579205,0,0.04643876375319578,0.19349484897164906,0.004401874542634721,0.4401874542634721,0.0,0,0.25,0.14222708793385064,0
208,1.525302818207786,irreversible,0.0004642097201046409,-1.2765686412938009,0,0.049078513092998044,0.20449380455415853,0.0033234773847183887,0.33234773847183885,0.0,0,0.1875,0.11887592168160753,0
209,1.523601491917336,irreversible,0.00044978775119075803,-1.2078668709537153,0,0.04355940208664699,0.18149750869436246,0.0035890618592033905,0.358906185920339,0.0,0,0.125,0.10888542962692335,0
210,1.540836137578243,irreversible,0.0004574879726771258,-1.119927470687209,0,0.05652269218524353,0.2355112174385147,0.004699187683661968,0.4699187683661968,0.0,0,0.125,0.13634005874263244,0
211,1.5236990653533249,irreversible,0.00041610178264383184,-1.0932869408036736,0,0.036265761269130836,0.15110733862137848,0.00255142500914666,0.255142500914666,0.0,0,0.0625,0.07786784286147559,0
212,1.5567413672549972,irreversible,0.0005419296841111759,-0.8868390337691716,0,0.06441500312364368,0.2683958463485153,0.003507593149632405,0.3507593149632405,0.0,0,0.0625,0.11566806651418912,0
213,1.5448833222235594,irreversible,0.0005817856625236497,-0.7884852729720426,0,0.04943502819053158,0.20597928412721492,0.004026743102526814,0.40267431025268136,0.0,0,0.0,0.10159700336334518,0
214,1.544211065463689,irreversible,0.0005475534678814034,-0.7837155981004551,0,0.045088411280847396,0.18786838033686415,0.00381548002616154,0.381548002616154,0.0,0,0.0,0.09480587645979593,0
215,1.574614580731987,irreversible,0.0006838827512068485,-0.557027519184388,0,0.07105010442667692,0.2960421017778205,0.004865244130656968,0.4865244130656968,0.0,0,0.0,0.13218708231541862,0
216,1.603489675193393,irreversible,0.0008756900846803285,-0.2201899607999066,0,0.09500146936620868,0.39583945569253615,0.00765181085161961,0.765181085161961,0.0,1,0.0625,0.20332005391280136,0
217,1.6018040438459196,irreversible,0.0011507241568823028,0.30538434901462885,0,0.08845730775265492,0.3685721156360622,0.008886657483296903,0.8886657483296904,0.0,1,0.125,0.2475774531634252,0
218,1.5891746015897492,irreversible,0.0011296550135543332,0.3763119666092329,0,0.07198918323059988,0.2999549301274995,0.008902022810890264,0.8902022810890263,0.0,0,0.125,0.2391507543752276,0
219,1.6170755571280746,irreversible,0.0013805922459712567,0.997279558033773,0,0.09484025904017401,0.395167746000725,0.009551633252944681,0.9551633252944681,0.0,1,0.1875,0.3216673021395847,0
